CREATED_AT_TIMESTAMP,USD_CALCULATED_NET_REVENUE
2023-08-16T00:00:38Z,337.1100000000
2023-08-16T01:09:32Z,5.4400000000
2023-08-16T01:32:36Z,130.7400000000
2023-08-16T02:53:27Z,5.4400000000
2023-08-16T04:45:54Z,269.8700000000
2023-08-16T04:45:54Z,10.0300000000
2023-08-16T04:45:54Z,46.4200000000
2023-08-16T04:59:14Z,85.4700000000
2023-08-16T05:10:47Z,208.8900000000
2023-08-16T05:53:53Z,80.0500000000
2023-08-16T06:07:49Z,8.9100000000
2023-08-16T06:39:52Z,87.3000000000
2023-08-16T07:03:17Z,21.7200000000
2023-08-16T07:18:34Z,149.7900000000
2023-08-16T07:18:34Z,74.8900000000
2023-08-16T07:18:34Z,203.2900000000
2023-08-16T07:20:33Z,0.0000000000
2023-08-16T07:20:33Z,0.0000000000
2023-08-16T08:03:43Z,229.0700000000
2023-08-16T08:13:04Z,91.3600000000
2023-08-16T08:15:49Z,123.0500000000
2023-08-16T08:16:44Z,43.2800000000
2023-08-16T08:16:44Z,21.6400000000
2023-08-16T08:32:54Z,196.4300000000
2023-08-16T08:57:28Z,239.9900000000
2023-08-16T09:10:05Z,16.2600000000
2023-08-16T09:14:07Z,32.7300000000
2023-08-16T09:17:09Z,278.2800000000
2023-08-16T09:27:56Z,98.1100000000
2023-08-16T09:27:56Z,23.9000000000
2023-08-16T09:46:39Z,57.9000000000
2023-08-16T09:48:29Z,8.4600000000
2023-08-16T09:53:43Z,10.6400000000
2023-08-16T10:09:35Z,221.9000000000
2023-08-16T10:19:27Z,42.6900000000
2023-08-16T10:28:23Z,43.5400000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:28:33Z,0.0000000000
2023-08-16T10:42:26Z,45.1900000000
2023-08-16T10:42:26Z,248.5400000000
2023-08-16T10:42:26Z,180.7600000000
2023-08-16T10:42:26Z,126.5600000000
2023-08-16T10:42:26Z,21.2500000000
2023-08-16T10:42:26Z,21.2600000000
2023-08-16T10:57:43Z,203.2200000000
2023-08-16T11:24:58Z,139.4100000000
2023-08-16T11:28:52Z,87.3000000000
2023-08-16T11:50:48Z,76.3800000000
2023-08-16T11:53:40Z,16.2600000000
2023-08-16T11:53:40Z,16.2600000000
2023-08-16T12:29:10Z,54.7300000000
2023-08-16T12:29:10Z,87.5700000000
2023-08-16T12:33:22Z,75.8000000000
2023-08-16T12:35:32Z,47.5400000000
2023-08-16T12:57:08Z,37.8800000000
2023-08-16T13:00:40Z,0.0000000000
2023-08-16T13:00:40Z,0.0000000000
2023-08-16T13:00:40Z,0.0000000000
2023-08-16T13:03:20Z,76.4300000000
2023-08-16T13:31:05Z,31.7900000000
2023-08-16T13:35:04Z,32.3900000000
2023-08-16T13:35:04Z,32.3900000000
2023-08-16T13:35:04Z,323.9900000000
2023-08-16T13:49:27Z,23.9000000000
2023-08-16T13:58:54Z,4996.7400000000
2023-08-16T14:02:51Z,102.1100000000
2023-08-16T14:09:44Z,36.4700000000
2023-08-16T14:12:19Z,63.5600000000
2023-08-16T14:34:34Z,202.0500000000
2023-08-16T14:38:06Z,145.2800000000
2023-08-16T14:41:29Z,48.2700000000
2023-08-16T14:58:12Z,129.8900000000
2023-08-16T15:05:39Z,58.3000000000
2023-08-16T15:05:39Z,42.4000000000
2023-08-16T15:11:54Z,42.4900000000
2023-08-16T15:15:38Z,74.8900000000
2023-08-16T15:27:56Z,37.5700000000
2023-08-16T15:33:30Z,102.1100000000
2023-08-16T15:34:36Z,10.6900000000
2023-08-16T15:34:36Z,10.6900000000
2023-08-16T16:06:47Z,87.0900000000
2023-08-16T16:19:59Z,21.3900000000
2023-08-16T16:41:39Z,254.8000000000
2023-08-16T16:43:06Z,0.0000000000
2023-08-16T16:51:58Z,10.8000000000
2023-08-16T16:51:58Z,8.6400000000
2023-08-16T17:03:33Z,197.9900000000
2023-08-16T17:04:41Z,64.1900000000
2023-08-16T17:04:41Z,0.0000000000
2023-08-16T17:29:36Z,21.6600000000
2023-08-16T17:42:51Z,108.4900000000
2023-08-16T17:46:26Z,21.6400000000
2023-08-10T12:12:29Z,4264.9900000000
2023-08-10T12:54:49Z,261.5900000000
2023-08-10T12:54:49Z,21.7900000000
2023-08-10T12:54:49Z,21.7900000000
2023-08-10T12:59:39Z,153.1100000000
2023-08-10T13:18:58Z,121.8900000000
2023-08-10T13:25:44Z,135.0000000000
2023-08-10T13:26:30Z,57.3200000000
2023-08-10T13:47:29Z,17.4000000000
2023-08-10T13:49:23Z,160.4900000000
2023-08-10T14:11:55Z,10.8500000000
2023-08-10T14:11:55Z,5.4400000000
2023-08-10T14:15:52Z,215.9900000000
2023-08-10T14:32:37Z,86.2100000000
2023-08-10T14:47:44Z,192.7000000000
2023-08-10T14:56:34Z,316.9300000000
2023-08-10T14:58:02Z,16.0700000000
2023-08-10T14:58:02Z,16.0800000000
2023-08-10T15:12:45Z,400.5100000000
2023-08-10T15:12:45Z,259.7900000000
2023-08-10T15:14:03Z,149.8000000000
2023-08-10T15:26:20Z,87.6500000000
2023-08-10T15:26:20Z,43.2800000000
2023-08-10T15:26:20Z,6.4800000000
2023-08-10T15:26:20Z,146.0900000000
2023-08-10T15:26:20Z,8.6400000000
2023-08-10T15:32:40Z,74.7100000000
2023-08-10T15:33:26Z,12.7700000000
2023-08-10T16:29:50Z,2553.1200000000
2023-08-10T16:30:03Z,4826.2400000000
2023-08-10T17:26:08Z,4.3100000000
2023-08-10T17:51:11Z,215.9900000000
2023-08-10T17:51:11Z,151.1900000000
2023-08-10T17:51:11Z,0.0000000000
2023-08-10T17:51:11Z,53.9900000000
2023-08-10T17:51:11Z,21.5900000000
2023-08-10T18:09:41Z,228.0500000000
2023-08-10T18:10:01Z,21.9900000000
2023-08-10T18:13:05Z,66.7700000000
2023-08-10T18:27:32Z,251.4400000000
2023-08-10T18:51:03Z,16.0400000000
2023-08-10T19:03:18Z,27.3600000000
2023-08-10T19:03:18Z,5.4600000000
2023-08-10T19:16:03Z,6.4400000000
2023-08-10T19:16:03Z,107.4900000000
2023-08-10T19:23:26Z,239.9900000000
2023-08-10T19:40:04Z,0.0000000000
2023-08-10T19:55:48Z,320.0600000000
2023-08-10T20:33:10Z,21.9900000000
2023-08-10T20:35:25Z,236.4900000000
2023-08-10T21:24:35Z,164.4600000000
2023-08-10T21:30:46Z,0.0000000000
2023-08-10T21:30:46Z,0.0000000000
2023-08-10T21:38:18Z,42.9900000000
2023-08-10T21:38:18Z,10.7400000000
2023-08-10T21:38:18Z,83.8400000000
2023-08-10T22:32:39Z,144.7800000000
2023-08-10T22:34:11Z,95.6100000000
2023-08-10T22:38:57Z,362.3900000000
2023-08-10T23:09:42Z,75.6700000000
2023-08-10T23:12:22Z,32.3100000000
2023-08-10T23:12:22Z,86.1900000000
2023-08-10T23:30:39Z,0.0000000000
2023-08-10T23:30:39Z,0.0000000000
2023-08-10T23:30:39Z,0.0000000000
2023-08-10T23:30:39Z,0.0000000000
2023-08-11T01:37:21Z,623.4300000000
2023-08-11T01:53:58Z,6.4500000000
2023-08-11T01:53:58Z,21.5400000000
2023-08-11T01:53:58Z,43.0800000000
2023-08-11T02:19:36Z,252.5700000000
2023-08-11T02:42:35Z,252.5700000000
2023-08-11T05:32:50Z,42.6400000000
2023-08-11T05:44:21Z,94.4700000000
2023-08-11T06:08:56Z,39.4100000000
2023-08-11T06:08:56Z,88.9800000000
2023-08-11T06:08:56Z,247.6200000000
2023-08-11T06:11:05Z,82.4400000000
2023-08-11T06:30:13Z,15.8900000000
2023-08-11T06:53:05Z,48.2800000000
2023-08-11T07:20:20Z,247.8100000000
2023-08-11T07:42:24Z,2567.9900000000
2023-08-11T08:30:46Z,54.3600000000
2023-08-11T08:30:46Z,146.7800000000
2023-08-11T08:30:46Z,152.2400000000
2023-08-11T08:30:46Z,88.0800000000
2023-08-11T08:30:46Z,226.1800000000
2023-08-11T08:30:46Z,244.6700000000
2023-08-11T08:30:46Z,117.4100000000
2023-08-11T08:30:46Z,29.3500000000
2023-08-11T08:30:46Z,29.3500000000
2023-08-11T08:30:46Z,21.7400000000
2023-08-11T08:30:46Z,6.5200000000
2023-08-11T08:30:46Z,8.6900000000
2023-08-11T08:30:46Z,54.3600000000
2023-08-11T08:54:39Z,11.4500000000
2023-08-11T09:34:16Z,365.0600000000
2023-08-11T09:34:16Z,220.1100000000
2023-08-11T10:20:31Z,194.8100000000
2023-08-11T10:20:31Z,119.0500000000
2023-08-11T10:57:24Z,263.2400000000
2023-08-11T11:10:13Z,127.7900000000
2023-08-11T11:15:11Z,106.9900000000
2023-08-11T11:40:42Z,53.4900000000
2023-08-11T11:54:26Z,4325.2400000000
2023-08-11T12:16:11Z,31.8600000000
2023-08-11T12:55:29Z,141.3600000000
2023-08-11T12:56:09Z,0.0000000000
2023-08-11T12:57:56Z,0.0000000000
2023-08-11T13:32:34Z,32.3100000000
2023-08-11T14:17:35Z,62.9900000000
2023-08-11T14:20:44Z,16.2900000000
2023-08-11T14:21:26Z,669.9800000000
2023-08-11T14:29:13Z,2381.4900000000
2023-08-11T14:49:40Z,102.3500000000
2023-08-11T15:09:16Z,38.4800000000
2023-08-11T15:16:50Z,37.7000000000
2023-08-11T15:21:16Z,262.7900000000
2023-08-11T15:21:16Z,350.3800000000
2023-08-11T15:21:16Z,0.0000000000
2023-08-11T15:21:16Z,54.7400000000
2023-08-11T15:39:44Z,10.9900000000
2023-08-11T15:58:47Z,167.8500000000
2023-08-11T15:58:47Z,86.6300000000
2023-08-11T15:58:47Z,54.1400000000
2023-08-11T15:58:47Z,87.7100000000
2023-08-11T15:58:47Z,155.9400000000
2023-08-11T15:58:47Z,165.6800000000
2023-08-11T15:58:47Z,87.7000000000
2023-08-11T15:58:47Z,29.2300000000
2023-08-11T15:58:47Z,21.6500000000
2023-08-11T15:58:47Z,21.6500000000
2023-08-11T15:58:47Z,54.1400000000
2023-08-11T15:58:47Z,6.4800000000
2023-08-11T15:58:47Z,8.6500000000
2023-08-11T15:58:47Z,54.1400000000
2023-08-11T16:24:01Z,74.1900000000
2023-08-11T17:03:52Z,59.2700000000
2023-08-11T17:30:37Z,30.5700000000
2023-08-11T17:30:37Z,32.7600000000
2023-08-11T17:45:28Z,8.5400000000
2023-08-11T17:56:54Z,25.3800000000
2023-08-11T18:18:30Z,339.1900000000
2023-08-11T18:49:27Z,77.0300000000
2023-08-11T18:49:27Z,48.1400000000
2023-08-11T18:49:27Z,33.6900000000
2023-08-11T18:49:27Z,14.4300000000
2023-08-11T18:49:27Z,105.9400000000
2023-08-11T19:21:32Z,53.9700000000
2023-08-11T19:21:32Z,21.5900000000
2023-08-11T19:21:32Z,21.5800000000
2023-08-11T19:55:04Z,32.8300000000
2023-08-11T20:06:14Z,130.3400000000
2023-08-11T20:39:00Z,84.4700000000
2023-08-11T21:00:19Z,342.3900000000
2023-08-11T21:09:04Z,2268.2400000000
2023-08-11T21:30:27Z,149.9900000000
2023-08-11T21:47:30Z,161.9900000000
2023-08-11T21:47:30Z,102.5900000000
2023-08-11T21:47:30Z,53.9900000000
2023-08-11T21:47:30Z,172.7900000000
2023-08-11T21:47:30Z,178.1900000000
2023-08-11T21:47:30Z,269.9900000000
2023-08-11T21:52:28Z,21.7600000000
2023-08-11T22:36:38Z,43.3900000000
2023-08-11T22:39:54Z,94.4900000000
2023-08-11T23:41:55Z,21.8900000000
2023-08-12T00:05:27Z,16.3300000000
2023-08-12T00:52:38Z,76.6800000000
2023-08-12T01:07:55Z,156.3300000000
2023-08-12T01:17:49Z,0.0000000000
2023-08-12T02:38:24Z,231.6500000000
2023-08-12T03:15:18Z,180.7700000000
2023-08-12T03:18:25Z,1.7000000000
2023-08-12T03:18:25Z,6.6800000000
2023-08-12T03:18:25Z,12.6600000000
2023-08-12T03:51:33Z,115.0300000000
2023-08-12T04:20:20Z,42.4700000000
2023-08-12T06:07:05Z,10.8500000000
2023-08-12T06:08:10Z,0.0000000000
2023-08-12T06:08:10Z,0.0000000000
2023-08-12T06:30:50Z,50.7600000000
2023-08-12T07:19:41Z,76.6800000000
2023-08-12T07:19:41Z,142.4200000000
2023-08-12T07:19:41Z,295.8100000000
2023-08-12T07:29:28Z,294.2700000000
2023-08-12T07:44:00Z,21.2500000000
2023-08-12T08:43:26Z,114.2300000000
2023-08-12T08:55:21Z,83.5500000000
2023-08-12T09:27:46Z,16.4200000000
2023-08-12T09:31:01Z,292.2400000000
2023-08-12T09:31:01Z,292.2400000000
2023-08-12T09:44:40Z,0.0000000000
2023-08-12T09:56:11Z,2976.8600000000
2023-08-12T10:08:40Z,336.5200000000
2023-08-12T10:25:19Z,120.5100000000
2023-08-12T10:30:56Z,135.0000000000
2023-08-12T10:55:43Z,5.3400000000
2023-08-12T10:55:43Z,4.2700000000
2023-08-12T11:02:04Z,26.4900000000
2023-08-12T11:19:49Z,26.9800000000
2023-08-12T11:55:00Z,1711.9900000000
2023-08-12T11:56:41Z,541.2300000000
2023-08-12T12:15:00Z,0.0000000000
2023-08-12T12:27:40Z,180.1900000000
2023-08-12T12:34:11Z,0.0000000000
2023-08-12T13:30:17Z,43.5400000000
2023-08-12T13:31:43Z,53.0900000000
2023-08-12T13:31:43Z,58.3900000000
2023-08-12T13:31:43Z,212.3600000000
2023-08-12T13:54:47Z,544.4800000000
2023-08-12T13:54:47Z,1056.3200000000
2023-08-12T14:08:08Z,29.4200000000
2023-08-12T14:08:08Z,29.4300000000
2023-08-12T14:08:08Z,29.4300000000
2023-08-12T14:21:50Z,4314.4900000000
2023-08-12T14:21:50Z,252.4100000000
2023-08-12T14:32:59Z,2215.4900000000
2023-08-12T14:37:00Z,238.1400000000
2023-08-12T14:37:45Z,312.6900000000
2023-08-12T14:50:36Z,177.2000000000
2023-08-12T15:01:43Z,139.0900000000
2023-08-12T15:21:30Z,58.3100000000
2023-08-12T15:21:57Z,115.0300000000
2023-08-12T15:32:09Z,37.2100000000
2023-08-12T15:40:38Z,19.0300000000
2023-08-12T15:51:56Z,165.4500000000
2023-08-12T16:47:57Z,32.0700000000
2023-08-12T17:01:48Z,3102.9900000000
2023-08-12T17:31:31Z,16.3000000000
2023-08-12T17:37:35Z,0.0000000000
2023-08-12T18:15:52Z,171.1900000000
2023-08-12T18:38:33Z,320.8000000000
2023-08-12T18:45:43Z,108.2400000000
2023-08-12T18:55:50Z,169.3300000000
2023-08-12T19:53:26Z,21.1900000000
2023-08-12T20:01:44Z,98.5400000000
2023-08-12T20:46:55Z,79.9900000000
2023-08-12T21:14:13Z,341.5900000000
2023-08-12T21:16:47Z,388.9700000000
2023-08-12T22:09:02Z,105.9900000000
2023-08-12T22:10:25Z,270.6000000000
2023-08-12T22:40:33Z,5.2100000000
2023-08-13T00:06:22Z,3262.4900000000
2023-08-13T00:19:59Z,249.5900000000
2023-08-13T02:04:31Z,93.1200000000
2023-08-13T03:16:50Z,237.4900000000
2023-08-13T03:16:50Z,37.5000000000
2023-08-13T03:28:45Z,32.8600000000
2023-08-13T03:41:32Z,0.0000000000
2023-08-13T04:51:53Z,94.1200000000
2023-08-13T05:03:34Z,0.0000000000
2023-08-13T05:52:10Z,3530.9900000000
2023-08-13T06:37:35Z,15.8900000000
2023-08-13T07:46:07Z,118.7900000000
2023-08-13T08:09:22Z,86.3900000000
2023-08-13T08:09:22Z,64.7900000000
2023-08-13T08:32:51Z,341.1900000000
2023-08-13T08:35:42Z,0.0000000000
2023-08-13T08:37:05Z,118.2400000000
2023-08-13T08:54:24Z,0.0000000000
2023-08-13T09:47:40Z,43.3500000000
2023-08-13T09:51:19Z,96.7400000000
2023-08-13T09:54:22Z,10.9500000000
2023-08-13T10:24:50Z,10.6500000000
2023-08-13T10:24:50Z,10.6500000000
2023-08-13T10:41:46Z,102.9500000000
2023-08-13T11:00:26Z,208.3100000000
2023-08-13T11:00:26Z,76.7400000000
2023-08-13T11:22:08Z,129.9900000000
2023-08-13T11:52:32Z,21.9400000000
2023-08-13T12:33:20Z,266.4300000000
2023-08-13T13:04:45Z,259.1900000000
2023-08-13T13:04:45Z,4.3100000000
2023-08-13T13:28:00Z,264.9900000000
2023-08-13T13:40:23Z,263.7400000000
2023-08-13T13:55:26Z,275.2400000000
2023-08-13T13:58:10Z,21.6500000000
2023-08-13T13:59:39Z,76.5500000000
2023-08-13T14:16:45Z,18.5900000000
2023-08-13T14:22:30Z,64.1900000000
2023-08-13T14:42:59Z,0.0000000000
2023-08-13T14:46:14Z,16.1900000000
2023-08-13T14:59:42Z,86.1900000000
2023-08-13T15:10:18Z,32.8800000000
2023-08-13T15:10:18Z,4.3700000000
2023-08-13T15:14:22Z,465.4500000000
2023-08-13T15:15:03Z,43.1900000000
2023-08-13T15:48:21Z,257.9900000000
2023-08-13T15:50:31Z,250.9800000000
2023-08-13T15:59:25Z,249.9500000000
2023-08-13T16:25:39Z,279.1600000000
2023-08-13T16:35:26Z,56.9000000000
2023-08-13T16:59:43Z,339.1800000000
2023-08-13T16:59:43Z,688.9900000000
2023-08-13T16:59:43Z,52.9900000000
2023-08-13T17:00:05Z,755.1100000000
2023-08-13T17:02:22Z,69.5400000000
2023-08-13T17:18:48Z,15.9800000000
2023-08-13T17:41:59Z,114.3900000000
2023-08-13T18:04:32Z,95.8400000000
2023-08-13T18:12:44Z,8.4600000000
2023-08-13T18:44:08Z,5.9800000000
2023-08-13T18:44:08Z,3.4100000000
2023-08-13T18:44:08Z,8.5500000000
2023-08-13T18:44:08Z,47.0400000000
2023-08-13T18:44:08Z,8.5400000000
2023-08-13T18:44:08Z,3.4100000000
2023-08-13T18:44:08Z,8.5500000000
2023-08-13T18:44:08Z,453.3600000000
2023-08-13T18:47:40Z,58.9700000000
2023-08-13T19:05:18Z,100.8800000000
2023-08-13T19:05:18Z,252.2200000000
2023-08-13T19:07:20Z,79.9900000000
2023-08-13T19:22:20Z,59.4600000000
2023-08-13T20:04:07Z,178.7100000000
2023-08-13T21:46:24Z,5.4200000000
2023-08-13T21:46:24Z,103.1800000000
2023-08-13T21:47:22Z,109.4900000000
2023-08-13T23:06:21Z,135.3000000000
2023-08-13T23:18:28Z,315.0700000000
2023-08-13T23:18:28Z,174.9900000000
2023-08-13T23:18:28Z,0.0000000000
2023-08-13T23:56:10Z,75.4500000000
2023-08-14T00:07:50Z,47.0400000000
2023-08-14T00:32:10Z,169.9900000000
2023-08-14T00:38:06Z,131.9900000000
2023-08-14T02:04:46Z,38.2900000000
2023-08-14T03:34:58Z,23.9700000000
2023-08-14T04:29:12Z,120.3700000000
2023-08-14T06:01:04Z,0.0000000000
2023-08-14T06:17:29Z,204.5900000000
2023-08-14T07:50:18Z,125.8100000000
2023-08-14T08:20:08Z,153.1600000000
2023-08-14T08:46:42Z,4.3200000000
2023-08-14T09:04:26Z,117.6900000000
2023-08-14T09:21:03Z,186.8000000000
2023-08-14T09:52:47Z,4.3600000000
2023-08-14T10:17:52Z,399.2300000000
2023-08-14T10:17:52Z,329.2100000000
2023-08-14T11:06:52Z,16.2300000000
2023-08-14T11:39:34Z,52.9900000000
2023-08-14T11:46:40Z,140.7100000000
2023-08-14T11:46:40Z,54.1200000000
2023-08-14T11:46:40Z,75.7600000000
2023-08-14T11:50:56Z,8.6400000000
2023-08-14T11:54:31Z,0.0000000000
2023-08-14T12:18:18Z,28.8500000000
2023-08-14T12:18:18Z,57.6900000000
2023-08-14T12:36:02Z,230.9600000000
2023-08-14T12:36:02Z,251.9900000000
2023-08-14T12:36:02Z,257.2400000000
2023-08-14T12:36:02Z,251.9900000000
2023-08-14T12:36:02Z,251.9900000000
2023-08-14T12:37:00Z,81.9600000000
2023-08-14T12:42:10Z,425.3900000000
2023-08-14T12:54:28Z,80.0500000000
2023-08-14T13:03:17Z,142.0600000000
2023-08-14T13:06:50Z,86.1900000000
2023-08-14T13:15:42Z,16.2300000000
2023-08-14T13:20:37Z,2567.9900000000
2023-08-14T13:45:27Z,18.4400000000
2023-08-14T14:07:24Z,0.0000000000
2023-08-14T14:11:03Z,0.0000000000
2023-08-14T14:19:45Z,128.6900000000
2023-08-14T14:19:45Z,75.0600000000
2023-08-14T15:30:52Z,53.1600000000
2023-08-14T15:30:52Z,21.2600000000
2023-08-14T15:35:47Z,65.1500000000
2023-08-14T15:36:42Z,489.3600000000
2023-08-14T15:36:42Z,70.6800000000
2023-08-14T15:48:43Z,265.6100000000
2023-08-14T16:04:49Z,37.0900000000
2023-08-14T16:32:51Z,21.8900000000
2023-08-14T16:41:34Z,185.7800000000
2023-08-14T16:41:34Z,76.4900000000
2023-08-14T16:42:56Z,21.4900000000
2023-08-14T17:07:32Z,267.4900000000
2023-08-14T17:09:00Z,0.0000000000
2023-08-14T17:16:32Z,65.5400000000
2023-08-14T17:19:47Z,187.7400000000
2023-08-14T17:19:47Z,19.0200000000
2023-08-14T17:39:12Z,106.7500000000
2023-08-14T17:57:56Z,16.0400000000
2023-08-14T18:13:25Z,171.9900000000
2023-08-14T18:32:21Z,138.7600000000
2023-08-14T18:40:34Z,121.2100000000
2023-08-14T18:40:34Z,77.1300000000
2023-08-14T18:40:34Z,66.1100000000
2023-08-14T18:43:11Z,47.6900000000
2023-08-14T19:09:54Z,36.7800000000
2023-08-14T19:09:54Z,31.5300000000
2023-08-14T19:09:54Z,31.5300000000
2023-08-14T19:09:54Z,15.7600000000
2023-08-14T19:09:54Z,31.5300000000
2023-08-14T19:16:37Z,59.9900000000
2023-08-14T19:16:37Z,129.9900000000
2023-08-14T19:43:48Z,0.0000000000
2023-08-14T20:59:01Z,106.9900000000
2023-08-14T21:09:57Z,264.9900000000
2023-08-14T22:49:15Z,140.7100000000
2023-08-14T22:49:15Z,97.4200000000
2023-08-14T23:45:08Z,58.8000000000
2023-08-15T00:14:16Z,100.1600000000
2023-08-15T01:07:40Z,147.2400000000
2023-08-15T02:38:12Z,173.9900000000
2023-08-15T04:11:27Z,207.2400000000
2023-08-15T04:37:26Z,55.2900000000
2023-08-15T04:45:42Z,0.0000000000
2023-08-15T04:54:33Z,171.1900000000
2023-08-15T04:54:33Z,181.8900000000
2023-08-15T05:03:22Z,10.9000000000
2023-08-15T05:19:07Z,185.7500000000
2023-08-15T05:19:41Z,20.8300000000
2023-08-15T05:22:45Z,4979.4900000000
2023-08-15T05:34:52Z,319.7000000000
2023-08-15T06:00:28Z,363.8000000000
2023-08-15T06:20:42Z,215.9300000000
2023-08-15T06:22:17Z,139.3200000000
2023-08-15T06:39:22Z,129.8900000000
2023-08-15T06:39:22Z,238.1400000000
2023-08-15T06:46:47Z,19.9900000000
2023-08-15T06:46:47Z,80.9900000000
2023-08-15T06:46:47Z,71.9900000000
2023-08-15T06:46:47Z,152.9900000000
2023-08-15T06:46:47Z,54.9900000000
2023-08-15T06:46:47Z,39.9900000000
2023-08-15T07:43:03Z,0.0000000000
2023-08-15T08:30:34Z,87.4100000000
2023-08-15T08:33:44Z,10.9200000000
2023-08-15T08:38:30Z,151.5400000000
2023-08-15T09:16:13Z,199.9900000000
2023-08-15T09:23:23Z,197.0200000000
2023-08-15T09:23:23Z,85.1800000000
2023-08-15T09:47:24Z,114.7400000000
2023-08-15T09:48:57Z,193.4900000000
2023-08-15T09:48:57Z,75.2400000000
2023-08-15T09:57:18Z,42.3900000000
2023-08-15T10:13:13Z,278.5300000000
2023-08-15T10:14:36Z,19.5600000000
2023-08-15T10:15:22Z,25.1100000000
2023-08-15T10:15:22Z,50.2100000000
2023-08-15T10:23:31Z,0.0000000000
2023-08-15T10:23:31Z,0.0000000000
2023-08-15T10:23:31Z,0.0000000000
2023-08-15T10:30:37Z,18.5100000000
2023-08-15T10:44:44Z,207.6000000000
2023-08-15T11:14:11Z,65.5300000000
2023-08-15T11:23:46Z,21.8400000000
2023-08-15T11:32:25Z,58.4300000000
2023-08-15T11:32:25Z,169.9900000000
2023-08-15T11:32:25Z,21.2400000000
2023-08-15T11:32:25Z,10.6100000000
2023-08-15T12:01:34Z,177.8200000000
2023-08-15T12:04:48Z,338.5100000000
2023-08-15T12:08:38Z,26.5800000000
2023-08-15T12:20:32Z,362.5000000000
2023-08-15T13:30:07Z,311.2100000000
2023-08-15T13:43:25Z,4803.7400000000
2023-08-15T14:20:14Z,8.5300000000
2023-08-15T14:25:39Z,109.9900000000
2023-08-15T14:58:59Z,86.5900000000
2023-08-15T15:14:43Z,76.0200000000
2023-08-15T15:22:04Z,0.0000000000
2023-08-15T15:24:22Z,85.5900000000
2023-08-15T15:26:25Z,231.5100000000
2023-08-15T15:36:18Z,10.9700000000
2023-08-15T16:02:28Z,60.3600000000
2023-08-15T16:07:56Z,13.1000000000
2023-08-15T16:07:56Z,16.2800000000
2023-08-15T16:57:31Z,139.0900000000
2023-08-15T16:57:31Z,213.9900000000
2023-08-15T16:57:31Z,235.3900000000
2023-08-15T17:18:16Z,99.9900000000
2023-08-15T17:34:46Z,10.7600000000
2023-08-15T17:34:46Z,4.3000000000
2023-08-15T18:13:25Z,288.8900000000
2023-08-15T18:13:56Z,31.2600000000
2023-08-15T18:13:56Z,15.6200000000
2023-08-15T18:13:56Z,52.1000000000
2023-08-15T18:13:56Z,260.5500000000
2023-08-15T18:24:02Z,15.8100000000
2023-08-15T19:03:13Z,80.6100000000
2023-08-15T19:05:47Z,1832.5900000000
2023-08-15T19:32:40Z,130.1800000000
2023-08-15T19:39:43Z,79.5600000000
2023-08-15T19:52:42Z,107.4900000000
2023-08-15T20:08:17Z,68.4300000000
2023-08-15T20:08:17Z,103.1700000000
2023-08-15T20:08:17Z,52.1300000000
2023-08-15T20:08:17Z,184.6600000000
2023-08-15T20:12:15Z,283.2200000000
2023-08-15T21:04:11Z,0.0000000000
2023-08-15T21:14:39Z,344.7900000000
2023-08-15T21:51:39Z,5.4200000000
2023-08-15T22:01:19Z,21.5400000000
2023-08-15T22:05:30Z,21.4600000000
2023-08-15T22:38:22Z,122.4800000000
2023-08-15T23:06:18Z,27.1700000000
2023-08-16T00:03:51Z,284.3000000000
2023-08-16T00:33:40Z,250.7800000000
2023-08-16T00:58:16Z,53.2900000000
2023-08-16T01:07:12Z,32.4600000000
2023-08-16T02:27:09Z,27.2500000000
2023-08-16T02:51:22Z,0.0000000000
2023-08-16T04:14:45Z,27.2500000000
2023-08-16T04:56:06Z,21.5000000000
2023-08-16T04:56:06Z,43.0300000000
2023-08-16T04:56:06Z,43.0300000000
2023-08-16T04:56:06Z,16.1300000000
2023-08-16T05:43:50Z,27.2700000000
2023-08-16T05:46:18Z,180.1900000000
2023-08-16T06:03:41Z,264.9900000000
2023-08-16T06:03:41Z,137.7900000000
2023-08-16T06:08:02Z,2316.5900000000
2023-08-16T06:27:34Z,96.2900000000
2023-08-16T06:30:15Z,159.9900000000
2023-08-16T06:30:15Z,0.0000000000
2023-08-16T06:30:15Z,49.9900000000
2023-08-16T06:42:26Z,207.3400000000
2023-08-16T07:16:41Z,149.4400000000
2023-08-16T07:46:20Z,0.0000000000
2023-08-16T07:46:20Z,0.0000000000
2023-08-16T07:46:20Z,0.0000000000
2023-08-16T08:15:40Z,63.8900000000
2023-08-16T08:15:40Z,138.4400000000
2023-08-16T08:18:15Z,179.9900000000
2023-08-16T08:18:15Z,94.9900000000
2023-08-16T08:22:17Z,218.2600000000
